start	end	CRUD_Test
specialinvoke $r40.<java.lang.StringBuilder: void <init>()>()	$r41 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesReceived")	0
$r41 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "requestBytesReceived")	$r42 = virtualinvoke $r40.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r41)	1
$r42 = virtualinvoke $r40.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>($r41)	$r43 = virtualinvoke $r42.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r43 = virtualinvoke $r42.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r43)	1
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r43)	goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")]	0
goto [?= virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")]	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("0")	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")	0
virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>("\"")	$r44 = new java.lang.StringBuilder	0
$r44 = new java.lang.StringBuilder	specialinvoke $r44.<java.lang.StringBuilder: void <init>(java.lang.String)>(" remoteAddr=\"")	1
specialinvoke $r44.<java.lang.StringBuilder: void <init>(java.lang.String)>(" remoteAddr=\"")	$r45 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddr")	0
$r45 = interfaceinvoke r2.<javax.management.MBeanServer: java.lang.Object getAttribute(javax.management.ObjectName,java.lang.String)>(r1, "remoteAddr")	$r46 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r45)	1
$r46 = staticinvoke <org.apache.catalina.manager.StatusTransformer: java.lang.String filter(java.lang.Object)>($r45)	$r47 = virtualinvoke $r44.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r46)	1
$r47 = virtualinvoke $r44.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>($r46)	$r48 = virtualinvoke $r47.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	1
$r48 = virtualinvoke $r47.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("\"")	$r49 = virtualinvoke $r48.<java.lang.StringBuilder: java.lang.String toString()>()	1
$r49 = virtualinvoke $r48.<java.lang.StringBuilder: java.lang.String toString()>()	virtualinvoke r0.<java.io.PrintWriter: void write(java.lang.String)>($r49)	1
